,building_id,manager_id,display_address,street_address
42282,513,2742,9163,10941
42283,4882,2766,8519,7731
42284,569,1156,13583,3288
42285,1,2235,11072,528
42286,0,3004,7564,7085
42287,2553,1694,13054,7699
42288,1,943,9186,9714
42289,1425,428,13190,13968
42290,1,3219,8943,5853
42291,1944,3035,3069,12047
42292,2173,2292,11065,2676
42293,4543,2662,9276,15867
42294,823,2757,9087,8851
42295,1,619,9269,14064
42296,1,3004,7574,16153
42297,2931,0,6136,21476
42298,1864,148,7557,5692
42299,4356,2110,9874,14886
42300,5523,2353,8343,6011
42301,5158,3004,1060,9931
42302,5542,3025,8711,14421
42303,1088,616,6980,6551
42304,5313,588,10051,238
42305,3314,3004,11551,16747
42306,4619,2589,12962,3279
42307,1,2316,13424,4092
42308,5288,1606,8243,15240
42309,1,2732,12338,23597
42310,5597,1444,13008,6100
42311,2767,879,11297,21680
42312,5786,1708,534,11776
42313,1,683,8203,12454
42314,1320,841,8405,8979
42315,2521,262,7980,7250
42316,1,706,4057,14514
42317,3621,0,8161,9709
42318,1773,3004,8984,20001
42319,3989,2353,12374,19038
42320,1,2453,7957,23075
42321,5580,1448,6923,5984
42322,3781,43,12244,15872
42323,931,1085,7577,15412
42324,1075,3209,5935,20995
42325,264,769,12255,17715
42326,6119,2193,10934,3599
42327,1,2826,8883,8400
42328,320,1448,9407,19429
42329,2024,1444,5896,21763
42330,5732,2607,32,2841
42331,2625,971,9238,14119
42332,0,0,4414,15801
42333,616,3004,12298,3380
42334,1,3004,7379,20786
42335,1486,2615,12248,20425
42336,3969,1926,10777,21747
42337,2084,2471,13377,19180
42338,4163,1794,8988,8843
42339,1,3004,9276,15867
42340,5602,1409,32,8544
42341,2500,1355,12174,18466
42342,4227,2342,7519,22751
42343,4619,2294,12962,3279
42344,816,2271,10345,1687
42345,1,826,7057,5232
42346,4450,2677,12862,14451
42347,1,0,13510,7479
42348,6534,1277,8096,3311
42349,1002,2605,12273,14177
42350,5595,2751,32,15947
42351,1016,2992,2927,10311
42352,1,1685,9095,3342
42353,1,1869,7577,16156
42354,6363,1859,10530,18955
42355,1486,151,12248,20425
42356,3266,151,9523,5707
42357,1,3319,9309,14065
42358,5873,3172,11892,18646
42359,1,2321,11223,5047
42360,116,2393,12312,15518
42361,3596,195,8059,8577
42362,5322,2353,12244,19767
42363,1,3004,9335,6515
42364,6028,3249,12254,19198
42365,1,1069,32,10097
42366,3067,2361,5543,19873
42367,268,1873,13496,17612
42368,4522,297,8628,12662
42369,934,1680,4326,15421
42370,6271,573,32,8555
42371,5384,869,12509,183
42372,908,1103,13454,4655
42373,6345,1281,8639,6281
42374,3704,494,8172,18151
42375,537,2742,8930,16198
42376,2850,588,13541,22396
42377,1391,1444,13239,15061
42378,5518,1496,3788,13603
42379,2734,1298,9139,12484
42380,4778,1873,12975,9245
42381,5158,2900,32,9932
42382,2767,2110,11297,21680
42383,797,455,7378,5988
42384,2860,444,8499,5840
42385,1,715,32,10686
42386,1,1011,11020,14648
42387,2716,1277,7953,15071
42388,1,90,11878,1362
42389,1,444,9116,4033
42390,0,565,6734,14242
42391,4636,30,12626,6890
42392,1,670,9488,11035
42393,1,92,6954,8670
42394,1,646,11433,13338
42395,4400,412,10116,16674
42396,4451,834,11127,22468
42397,0,2066,13311,11691
42398,1565,2976,11052,5727
42399,5594,3283,6512,10038
42400,1,1495,1806,5683
42401,1,1906,32,13045
42402,4592,2058,4802,17200
42403,1,1069,32,8013
42404,2187,3035,8532,8919
42405,5707,763,11178,18323
42406,5154,1538,2938,2646
42407,382,1298,9335,8598
42408,4597,1413,1365,4320
42409,0,2106,11357,10605
42410,2490,2417,9827,10306
42411,2250,1036,4944,17472
42412,3558,2177,5974,788
42413,1,1203,7612,612
42414,2868,651,12557,10028
42415,1,1768,9343,4368
42416,5391,875,32,1293
42417,1609,1444,32,1634
42418,4578,616,12466,3006
42419,1,2561,4796,17187
42420,1,1854,5031,17901
42421,1,1203,9871,20373
42422,4543,503,9276,15867
42423,0,1297,4933,18914
42424,3137,1102,10714,12798
42425,2578,1663,2990,10521
42426,3815,1873,13263,17852
42427,4190,2288,13333,15481
42428,1,1478,13263,16958
42429,661,1819,32,12597
42430,1,2752,32,13658
42431,1,2667,13271,16854
42432,1560,2103,3954,11605
42433,1,3004,288,741
42434,1164,766,32,5857
42435,3989,2711,13339,19052
42436,5084,2334,10354,6792
42437,2722,3004,12162,5904
42438,4086,578,9031,13451
42439,627,2185,13348,17682
42440,5313,3077,32,235
42441,5581,3132,5276,18970
42442,1,738,11269,23435
42443,4332,2882,8592,13631
42444,705,2678,12858,16761
42445,2716,444,7953,15071
42446,3254,988,12903,5944
42447,1752,1057,13672,1067
42448,3576,2684,9254,13305
42449,1,658,10836,1813
42450,3007,1240,11178,4431
42451,5581,689,32,18970
42452,138,3004,12047,10780
42453,3869,0,5092,18237
42454,1,0,4346,15507
42455,549,2236,9210,4365
42456,5226,178,12895,10792
42457,1436,2601,5659,7385
42458,920,1050,9122,2308
42459,0,3275,11515,10286
42460,2166,2488,1507,4822
42461,4481,332,13251,11418
42462,2241,2500,9410,12107
42463,1432,2662,32,9167
42464,1851,75,7112,21945
42465,4461,2672,8078,750
42466,5836,1363,7924,7370
42467,4748,2822,12261,2354
42468,1,1297,11460,22201
42469,4016,2640,8249,3323
42470,5485,2946,13254,11984
42471,5707,3053,3074,18279
42472,1,994,10404,23472
42473,700,3339,8597,11786
42474,1105,829,7501,20716
42475,184,354,9648,14265
42476,3572,3118,32,14673
42477,0,1316,4830,16160
42478,653,2959,8478,3787
42479,6400,1508,10060,8070
42480,1,995,13355,16920
42481,3738,665,12663,17598
42482,3481,908,7345,20841
42483,2664,2140,9896,10206
42484,1,2671,32,6434
42485,4636,1217,12628,6892
42486,4934,1180,11460,20488
42487,1,3227,9317,18524
42488,3815,444,13263,17852
42489,4190,2119,13333,15481
42490,4190,3004,13333,15481
42491,4241,443,12274,11256
42492,1,208,13377,13349
42493,1349,1337,7810,7553
42494,2911,2945,9807,22211
42495,497,2393,12505,17028
42496,0,1386,10764,2981
42497,2690,3326,13311,16050
42498,4580,1655,9796,3356
42499,2419,1265,12383,14283
42500,1004,1206,13271,20017
42501,784,763,8323,14081
42502,1861,0,2509,8744
42503,1,882,6971,22776
42504,6320,1355,8040,15075
42505,4656,3312,12254,13036
42506,4804,1789,4713,16971
42507,0,2026,2708,9587
42508,5672,1567,7500,19303
42509,1797,1566,8014,518
42510,6278,586,32,7280
42511,2597,1873,12257,14279
42512,3007,562,11178,4431
42513,773,749,8984,18840
42514,3598,908,8079,10992
42515,1,1297,8856,12313
42516,4783,1180,8228,11626
42517,5145,3004,9216,6702
42518,3343,526,13089,12039
42519,5866,1766,12398,19173
42520,1613,1855,13448,9604
42521,3888,2732,12496,18562
42522,981,1289,9329,4233
42523,1,1957,13068,18648
42524,4232,3032,11050,646
42525,3777,2056,6964,22689
42526,6320,574,8040,15075
42527,3576,490,8403,13295
42528,1,594,7062,1651
42529,3239,3280,9343,18599
42530,1,2488,6146,21497
42531,1602,720,8337,14157
42532,5176,3065,9072,6057
42533,2266,1419,7953,7247
42534,1,3219,10244,22649
42535,351,2767,32,7613
42536,1507,2743,1416,4515
42537,675,1873,11764,17710
42538,5470,2048,13671,4448
42539,1976,2800,9977,19263
42540,3935,2933,12429,16754
42541,2869,462,12110,3376
42542,6534,444,9087,3340
42543,5863,358,13074,7073
42544,571,832,10541,4492
42545,1158,217,7084,15791
42546,500,1103,9056,1573
42547,607,2757,12145,6478
42548,43,1444,32,18715
42549,436,907,13538,90
42550,2123,869,13672,3899
42551,1,217,32,13526
42552,1,1401,13278,19212
42553,1,683,3074,4403
42554,837,869,12475,5385
42555,4790,3004,2401,8265
42556,588,194,10367,17978
42557,1,3189,9139,3689
42558,236,2618,12360,17993
42559,4072,2950,9568,2325
42560,5384,2295,13408,190
42561,532,2997,9150,13569
42562,1584,1242,9475,22321
42563,3457,1963,13303,18344
42564,1,1401,9031,134
42565,3576,447,9254,13305
42566,229,2672,12201,17578
42567,1691,1298,13435,3120
42568,6061,2271,32,11392
42569,6534,3004,8093,3309
42570,589,2742,11136,21285
42571,2767,1926,11296,21678
42572,3405,1764,6401,2812
42573,1,3004,13515,17248
42574,1,2112,10402,7051
42575,422,127,3466,10578
42576,4154,1873,11108,164
42577,1,1951,9263,16397
42578,5567,924,8391,15769
42579,575,3339,8592,19854
42580,6042,2677,7267,9326
42581,5598,1444,9725,14908
42582,1,2494,9414,10338
42583,2649,468,8079,2491
42584,1,2480,13333,13709
42585,6008,2497,9312,3527
42586,323,1292,4334,15461
42587,1,1659,10340,10196
42588,4755,2662,9263,15116
42589,1,779,11221,14639
42590,5216,2170,9725,9790
42591,1,2511,6971,24
42592,4246,380,10381,12258
42593,1,973,3214,11268
42594,4532,648,10841,4204
42595,1178,2058,107,118
42596,302,2523,12589,15391
42597,2345,2703,7034,20409
42598,1,2613,53,28
42599,661,225,8045,12573
42600,5870,3004,7970,8809
42601,1,1950,6964,5320
42602,55,1262,9186,9231
42603,0,1555,11206,5732
42604,1,1203,7218,5072
42605,3358,262,10651,19927
42606,1,3004,9414,10338
42607,5313,2338,10051,238
42608,0,0,1506,4819
42609,5274,253,2998,10541
42610,5980,1970,12593,5741
42611,3610,658,0,8195
42612,1,2752,9175,13163
42613,980,2058,1471,4713
42614,1,38,7179,13318
42615,3505,990,5269,18942
42616,2013,1014,12230,12266
42617,1,2161,7104,22906
42618,1151,3021,3950,22124
42619,5162,776,9722,5636
42620,2156,2296,10575,9363
42621,540,2986,8391,16056
42622,1,1203,12884,10054
42623,687,796,8840,13006
42624,1331,148,7698,7988
42625,268,1425,13496,17612
42626,669,1930,5817,20670
42627,6355,30,6958,22054
42628,1,1495,9234,14119
42629,3254,3004,12902,5943
42630,1,1853,9595,4546
42631,1,3004,32,13045
42632,5192,3190,13672,2906
42633,3231,2271,8263,6009
42634,2975,1217,11228,22255
42635,1,1297,10982,20345
42636,1178,2064,7456,118
42637,5208,1298,11178,2067
42638,92,1386,10472,13125
42639,5950,830,8271,13996
42640,3648,111,9034,8633
42641,2748,2048,9309,11118
42642,3454,47,13089,9743
42643,406,2271,10771,6145
42644,4709,84,7199,9812
42645,6298,1847,7375,17215
42646,1,3004,9725,23323
42647,4227,2342,7519,22751
42648,1934,3295,13431,12618
42649,2646,3065,13278,18343
42650,3935,2640,12429,16754
42651,1,3141,7778,12290
42652,1,498,3975,14268
42653,653,1119,8480,3788
42654,1393,2339,11863,1360
42655,5119,2357,32,17330
42656,5028,2610,11824,8941
42657,1486,444,12248,20425
42658,5543,1462,10035,49
42659,5707,3004,1784,18276
42660,5721,1833,7055,6844
42661,3815,2946,13263,17852
42662,5191,3183,13480,6753
42663,1,115,13234,21472
42664,1,742,9940,22679
42665,1,3155,9210,14094
42666,5058,241,8337,7025
42667,2639,132,11178,4885
42668,111,2358,7847,12648
42669,5857,3004,11014,1692
42670,626,2039,7500,18939
42671,3646,1298,9043,3683
42672,3815,2394,9898,17852
42673,5217,1844,12862,22663
42674,5714,1759,8045,12784
42675,6058,444,9110,2667
42676,1710,2482,8135,8471
42677,4894,1218,11511,9376
42678,4738,70,32,7834
42679,2229,1330,11511,8425
42680,1,1950,7410,10735
42681,2073,3035,32,4150
42682,4757,1277,9103,8181
42683,1,1824,9233,1344
42684,4861,2581,7259,3502
42685,683,1811,10591,8734
42686,1,3093,8395,23147
42687,3089,2870,12225,16229
42688,1655,2836,11419,8648
42689,4859,468,12632,11414
42690,0,777,3300,11532
42691,1,2341,32,6061
42692,123,1281,12385,16694
42693,1,3319,9251,6188
42694,6008,2048,8513,3524
42695,1,3004,12718,21468
42696,4738,3168,7959,7809
42697,3797,2741,10028,9876
42698,1436,1743,32,7422
42699,661,3187,8050,12577
42700,1,1666,9312,4035
42701,1,1085,32,11392
42702,1313,3004,8245,14248
42703,2255,428,32,3582
42704,211,2213,1145,3489
42705,3062,557,7522,17136
42706,1,2622,10603,5213
42707,459,1496,2343,8024
42708,1,2658,11342,18966
42709,5622,490,8620,13781
42710,6500,1386,11434,17125
42711,1,147,7504,23027
42712,2868,634,13448,10037
42713,4143,2196,9309,14065
42714,2171,2237,5194,18624
42715,6522,2518,9814,15796
42716,3583,2338,7982,17519
42717,593,12,7246,21592
42718,1295,2702,11178,21073
42719,5394,2603,13524,390
42720,4123,1734,4938,2202
42721,5803,2896,7523,21562
42722,1,3025,7611,6543
42723,1,2693,32,8544
42724,5500,1263,515,21938
42725,1,921,7442,22638
42726,5008,3225,8405,12304
42727,1143,405,32,6977
42728,4134,2662,10517,5080
42729,5485,1298,13254,11984
42730,1531,1926,7633,13322
42731,5713,113,9031,134
42732,0,153,8989,13260
42733,1,654,7577,15821
42734,4604,3309,9362,12074
42735,0,1616,8045,2834
42736,5471,1309,13499,11698
42737,1,329,13263,17852
42738,1955,3004,8900,20000
42739,1,506,13296,3408
42740,3074,314,3073,17438
42741,1691,1084,13435,3120
42742,423,327,12305,21214
42743,3761,443,9469,22269
42744,4349,448,7821,15570
42745,1,233,12962,7471
42746,4236,3136,8020,20845
42747,4964,1298,13672,4537
42748,4048,308,8190,8710
42749,6263,455,12903,19628
42750,2219,3044,13269,19222
42751,6020,2870,10842,10664
42752,4557,2662,9343,1457
42753,832,588,32,972
42754,6467,3339,11083,22368
42755,6289,2010,11503,10970
42756,2938,2185,11178,21427
42757,2850,1142,13541,22396
42758,3488,928,10800,9575
42759,6186,444,8531,11224
42760,3989,1948,12379,19043
42761,3660,2236,13404,5965
42762,5508,3004,12254,13959
42763,5355,1847,10369,17310
42764,868,2712,7160,5683
42765,2423,539,9233,12954
42766,3007,1218,3074,4403
42767,6534,3004,8093,3309
42768,6369,741,8611,11788
42769,3085,3300,8377,8974
42770,6185,2822,8446,16318
42771,4137,2760,13113,375
42772,2664,1444,13296,10206
42773,420,2870,7817,18902
42774,1,683,7953,6501
42775,6414,1963,13518,17230
42776,6020,2946,10852,10667
42777,1379,1594,8308,5822
42778,1,2744,13468,1640
42779,1,836,7263,22995
42780,3519,2822,8624,1224
42781,4929,173,8035,13399
42782,823,701,9087,8851
42783,1,313,32,3971
42784,3462,701,9317,5244
42785,2203,3004,968,2878
42786,1,1504,32,15165
42787,4859,1294,12632,11414
42788,5501,2498,13496,20944
42789,3576,241,8405,13296
42790,3802,1873,3080,14779
42791,2430,3077,10051,22029
42792,5803,2896,7523,21562
42793,3761,2601,32,22269
42794,3639,2836,8354,5409
42795,2930,1873,7551,5626
42796,5508,1444,13278,13977
42797,6186,898,8533,11225
42798,1922,2048,9377,13694
42799,3264,2902,8558,8396
42800,5940,3004,3897,14025
42801,697,869,8045,4340
42802,5177,2766,9353,4482
42803,0,1030,5160,18495
42804,1,2622,32,13045
42805,5037,3004,12654,12424
42806,6225,1134,9056,1232
42807,3587,1647,9803,4591
42808,3646,3065,9043,3683
42809,0,2522,4798,17221
42810,4931,1710,7514,10742
42811,3298,2039,13089,19003
42812,348,2048,9312,13023
42813,705,249,12862,16764
42814,4001,3004,4203,2924
42815,5376,2482,9017,1017
42816,3681,2075,8446,18032
42817,2935,602,12475,1472
42818,5723,2110,13639,1060
42819,7,2335,9888,578
42820,4442,2876,2984,10493
42821,3170,2610,11686,2753
42822,2052,1783,9369,15322
42823,4976,3241,8628,12816
42824,0,2742,32,496
42825,1,45,9317,2053
42826,731,1618,9819,22459
42827,4183,2667,8959,3336
42828,1432,1444,32,9167
42829,1598,1698,11049,3701
42830,4171,2048,9150,13640
42831,4494,1002,3279,8099
42832,0,3136,12615,5389
42833,1317,2783,9595,4942
42834,6320,162,8035,15072
42835,1632,3035,8992,1514
42836,2608,1119,13488,388
42837,2202,3004,7442,4330
42838,6376,2334,9269,18623
42839,697,3065,8048,4341
42840,5609,3004,5037,5664
42841,1209,3004,8946,2959
42842,4813,1926,12878,22380
42843,5264,750,8210,8624
42844,1,164,13031,11052
42845,5162,3004,9725,5637
42846,636,841,9633,15030
42847,5356,3249,12201,14271
42848,3583,2338,7982,17519
42849,3148,3004,12207,16605
42850,0,2522,6351,21949
42851,2500,1708,13245,18471
42852,2338,1180,10849,17391
42853,1784,2124,7953,6968
42854,5072,2473,7277,4959
42855,6534,3312,8093,3309
42856,837,1116,13387,5391
42857,138,405,13190,10798
42858,0,1262,5928,20975
42859,1486,2361,5735,20424
42860,3982,1050,10244,5347
42861,5707,3004,1784,18276
42862,3311,1873,9011,11735
42863,3872,242,7784,3976
42864,2529,2940,8883,15966
42865,0,3136,7816,10743
42866,6178,513,5871,22527
42867,3646,1298,9043,3683
42868,1,495,1772,14235
42869,3343,581,11928,12031
42870,0,1262,10246,613
42871,1,646,8930,9947
42872,3759,2236,10771,12552
42873,4345,3004,12390,6811
42874,0,1828,8959,11353
42875,403,3108,5914,20900
42876,3461,3113,13584,2421
42877,3811,0,10428,14915
42878,0,2464,11640,22598
42879,2687,3294,9056,7587
42880,934,3180,6037,15421
42881,2219,3183,11460,19224
42882,697,1563,8048,4341
42883,471,381,7496,17109
42884,2763,1156,32,20942
42885,4813,3004,12878,22380
42886,4803,2060,7683,565
42887,1004,1319,13271,20017
42888,6428,436,10541,10485
42889,164,1980,8592,13437
42890,2147,3108,6245,21712
42891,1,2561,13263,16231
42892,1,1777,9760,22577
42893,4086,2610,7986,13394
42894,4904,1298,10244,3500
42895,1,3093,8089,23092
42896,4016,2236,9163,3349
42897,6249,444,9186,12380
42898,1,0,0,0
42899,5434,2051,8083,6006
42900,494,3295,12975,6209
42901,4604,2662,9362,12074
42902,4045,1563,7847,18292
42903,1,290,9362,13931
42904,3949,30,13523,21374
42905,1,3044,0,0
42906,4045,1563,7847,18292
42907,6179,1551,1534,4933
42908,2458,1968,11228,21512
42909,1,1495,891,2667
42910,6355,2933,6958,22054
42911,4123,84,9568,2207
42912,3266,1727,9523,5707
42913,6320,3004,8035,15072
42914,3843,2103,5536,19848
42915,4850,908,8592,13102
42916,1407,2795,32,9296
42917,5386,869,7867,2388
42918,943,2482,13139,9198
42919,1986,2162,10381,3363
42920,304,753,9221,20185
42921,2916,2895,8930,16247
42922,3815,2353,12221,17833
42923,4267,3073,9469,14568
42924,4188,3136,11490,3969
42925,5322,948,5510,19770
42926,1710,490,8134,8470
42927,705,2337,12862,16764
42928,3077,647,12274,13514
42929,5769,841,8279,12457
42930,3989,1948,12379,19043
42931,6062,1319,13355,19731
42932,2878,51,7091,116
42933,4153,2563,11132,22477
42934,1,3025,7315,20501
42935,4344,1297,12966,5548
42936,4618,339,9859,140
42937,2129,116,13497,9749
42938,0,0,1013,3071
42939,3525,2783,9595,5561
42940,494,3004,12975,6209
42941,610,2265,8558,15095
42942,3781,162,12244,15872
42943,1,1218,6983,28
42944,5956,2425,9296,15868
42945,3761,1199,9469,22269
42946,687,2933,1772,12974
42947,3601,2212,10381,13937
42948,607,2435,32,6486
42949,5795,3275,9568,21616
42950,1878,1764,10494,10428
42951,1,1297,9760,9279
42952,5217,1150,12862,22663
42953,5332,1387,13571,20277
42954,2442,2046,12237,12865
42955,823,1444,9087,8851
42956,1542,648,3994,14335
42957,1120,728,10368,22271
42958,0,354,10244,12752
42959,1,1855,13510,7479
42960,406,2271,10771,6145
42961,1,1297,10998,22812
42962,1393,841,11824,1359
42963,1,3087,10976,5139
42964,0,941,9317,13763
42965,4169,1630,8380,5828
42966,6398,3004,9309,9011
42967,1,1932,13303,19633
42968,6008,2892,8515,3547
42969,2219,173,104,19218
42970,1,2,13468,15399
42971,5701,1889,1184,3630
42972,610,2598,9335,15119
42973,0,3339,13391,20890
42974,3828,2338,13541,6587
42975,6028,43,12254,19198
42976,1,393,9389,1092
42977,1,541,13411,17035
42978,1,1297,13506,7858
42979,2597,1298,13278,14289
42980,3266,1451,9523,5707
42981,57,1929,12649,20930
42982,4314,1873,9940,983
42983,2872,2870,12301,12961
42984,6249,95,9186,12380
42985,683,455,10769,8737
42986,1,2106,10858,817
42987,4278,2446,8734,13254
42988,2767,1125,11296,21678
42989,6020,3035,10852,10667
42990,1595,415,7925,13537
42991,353,84,9309,7844
42992,4314,1873,9940,983
42993,1,2270,12975,6424
42994,2209,517,8521,7398
42995,1,973,5042,17931
42996,206,1873,32,8495
42997,1,2312,1145,3489
42998,0,834,32,16972
42999,6192,2265,8405,8290
43000,1,90,13038,19970
43001,6305,3203,8510,936
43002,5819,2638,7939,8707
43003,5356,2353,12201,14271
43004,2833,1560,12862,21346
43005,745,2742,6971,9319
43006,5777,872,8591,12896
43007,4267,936,9469,14568
43008,1,1987,13451,3416
43009,6534,2199,9087,3340
43010,2916,3295,8929,16246
43011,1922,2892,8640,13682
43012,5216,2615,9722,9772
43013,3755,0,10620,9927
43014,823,2757,9087,8851
43015,1,1401,13496,17612
43016,1,10,11274,14862
43017,925,2783,9157,2740
43018,5802,297,12538,9548
43019,4468,2610,12509,4380
43020,1319,749,9087,10930
43021,6042,2338,7263,9322
43022,2748,1395,8495,11110
43023,1,3004,13411,4089
43024,902,185,2301,7842
43025,1,1607,11863,1360
43026,2875,1298,13339,17854
43027,2514,321,13666,4307
43028,4417,602,8006,6382
43029,6155,2662,6964,17130
43030,4399,1569,10400,1522
43031,1,3281,13172,18833
43032,4279,2338,535,10449
43033,531,1753,7971,6377
43034,0,0,2229,7472
43035,1,1723,12906,5745
43036,4076,2757,8093,9480
43037,3314,1156,11551,16747
43038,3989,113,13339,19052
43039,6040,3339,7670,124
43040,1,1828,9916,22286
43041,664,1444,13369,10803
43042,5208,2279,32,2044
43043,1,1401,6954,4616
43044,1,1187,8835,13258
43045,2865,153,8945,13637
43046,1,2769,11083,21672
43047,4183,3014,8959,3336
43048,4837,2464,8585,12477
43049,90,2410,7324,22306
43050,1,2453,7969,23077
43051,2687,3004,9056,7587
43052,1,1973,4488,16145
43053,5208,526,11178,2067
43054,5450,1442,12975,6819
43055,1,1110,11297,21680
43056,1851,1811,7113,21946
43057,4028,1363,8093,7563
43058,5394,30,13523,389
43059,5288,2822,8241,15238
43060,4271,818,7924,6650
43061,1,1501,6903,3610
43062,4929,3004,8035,13399
43063,3949,30,13523,21374
43064,5145,2822,8338,6666
43065,2597,3004,13278,14289
43066,0,1956,4517,16221
43067,991,217,8105,5590
43068,175,1467,9343,12541
43069,1,1484,9300,11116
43070,4001,647,9641,2976
43071,3077,102,32,13526
43072,3254,3004,12903,5944
43073,1,50,9362,1404
43074,1,495,1772,14235
43075,436,3004,13538,90
43076,3990,1749,32,21684
43077,0,3022,2546,8876
43078,5391,2760,10051,1294
43079,5740,2286,8436,12060
43080,461,2115,13398,7976
43081,2646,444,12257,18330
43082,5609,0,5037,5664
43083,4490,3065,8146,11000
43084,5597,2039,13008,6100
43085,4065,3004,4408,7345
43086,2202,2882,7442,4330
43087,2471,2342,9049,6781
43088,6320,1277,8040,15075
43089,1,1873,8984,19691
43090,1,1700,11228,21512
43091,5370,816,8513,17860
43092,1,2508,9118,13018
43093,1050,217,32,8177
43094,450,1813,10363,252
43095,5816,510,11859,13342
43096,1,2685,9568,22785
43097,663,1420,9122,7040
43098,1,2983,9269,10019
43099,5446,3241,8575,12105
43100,3604,2048,9260,5441
43101,779,2870,1776,9617
43102,4490,3065,8146,11000
43103,4332,2882,8592,13631
43104,2442,3033,12233,12863
43105,2052,971,9369,15322
43106,4082,1401,6954,4616
43107,3648,647,7905,8621
43108,2989,3004,7438,22637
43109,1,3004,9595,1156
43110,5096,2449,10588,9524
43111,3007,3235,3074,4403
43112,5798,2923,32,291
43113,1,1391,13355,16029
43114,1830,439,11162,5757
43115,3254,138,9574,5941
43116,5385,2039,13244,9918
43117,6040,3339,7670,124
43118,5870,2379,9020,8845
43119,0,362,286,734
43120,1939,651,12597,9238
43121,3785,2212,8390,17742
43122,4826,1386,10456,6453
43123,2432,249,11024,12753
43124,0,936,349,908
43125,4143,2196,9309,14065
43126,1,2863,12962,8220
43127,6380,3309,8430,16571
43128,1730,1119,12687,83
43129,1041,2436,9488,1239
43130,980,2662,8571,4693
43131,2750,2737,12076,10252
43132,1,1495,2755,9786
43133,4470,1759,10257,11753
43134,5394,971,13524,390
43135,2989,1377,7442,22638
43136,4859,2745,12632,11414
43137,4012,584,338,879
43138,1,333,8773,11228
43139,991,1265,8002,5588
43140,0,1314,5733,20417
43141,2431,2598,6359,21962
43142,4332,517,8592,13631
43143,2711,1444,9725,10304
43144,4314,3149,9940,949
43145,3031,1873,13322,14186
43146,1,1659,10340,20377
43147,2646,3004,13278,18343
43148,3624,2662,7969,1823
43149,1,652,8908,1177
43150,4395,1872,7739,11881
43151,4279,3149,9481,10452
43152,400,3300,9335,6787
43153,4872,2763,10209,1029
43154,2478,3004,9056,4417
43155,1,1491,12903,5944
43156,34,2783,11138,17257
43157,3812,268,11195,22071
43158,1,1069,10541,9213
43159,1393,1980,11824,1359
43160,567,2757,13305,8548
43161,1632,908,7925,1502
43162,3405,1543,6401,2812
43163,1066,1886,6983,28
43164,6454,2236,12593,2887
43165,2028,1644,7766,9348
43166,5641,2667,13263,16958
43167,2432,588,11024,12753
43168,6067,1363,8157,11003
43169,4190,1057,12370,15477
43170,697,1103,32,4364
43171,5648,108,13383,3725
43172,616,1671,13296,3408
43173,0,2519,3097,10750
43174,1,3227,32,12829
43175,1552,2279,10820,1598
43176,2313,2058,1075,3244
43177,2794,1293,7389,7716
43178,5158,2153,1060,9931
43179,2465,616,12420,6575
43180,3448,34,13379,19637
43181,5485,595,12196,11963
43182,817,1344,13355,20056
43183,2005,2964,11195,9579
43184,1,827,10541,10469
43185,5713,1125,7986,127
43186,6328,3300,8402,15000
43187,1644,834,9122,22114
43188,6190,217,7832,15663
43189,5565,3004,13459,12511
43190,2628,1178,3136,10934
43191,5487,1286,9789,14626
43192,5985,1873,9807,20590
43193,2646,1412,12254,18328
43194,2754,3024,9915,2446
43195,6062,2394,9897,19731
43196,5598,590,9722,14907
43197,1,3219,8959,3336
43198,4460,2805,10771,5883
43199,106,1279,7373,17084
43200,3577,1753,9845,18548
43201,6197,1294,6964,22756
43202,5664,2836,12131,9219
43203,0,992,3394,11854
43204,4848,1182,132,209
43205,1,1517,6964,2028
43206,1227,84,9568,2115
43207,5491,2236,9818,13840
43208,2697,2443,7953,7147
43209,2767,1926,11296,21678
43210,1319,749,9087,10930
43211,2791,444,7373,16928
43212,5907,332,13418,2320
43213,164,2610,8592,13437
43214,6477,1873,32,5250
43215,3130,1119,9097,9161
43216,1,2081,9087,9498
43217,2159,2783,32,13045
43218,2495,2377,8530,13147
43219,1334,915,2792,9917
43220,316,177,6084,14469
43221,5799,443,12383,15048
43222,6495,2732,11178,3930
43223,2597,3004,12254,14277
43224,5870,1207,9020,8845
43225,5773,595,12367,11048
43226,1,376,13185,19725
43227,1097,3024,7032,21899
43228,1,3004,7246,1881
43229,817,862,5583,20054
43230,6058,1277,8137,2659
43231,1,1629,11178,19324
43232,4894,2482,32,9377
43233,4332,869,8592,13631
43234,5794,2766,9335,17977
43235,2173,157,11065,2676
43236,1,935,12906,10794
43237,4267,2882,9469,14568
43238,5437,1298,9807,11674
43239,6185,602,8444,16317
43240,4986,241,9595,3184
43241,5094,977,10928,22049
43242,1143,578,7937,6962
43243,1,1590,12953,8890
43244,1842,462,11760,18973
43245,1,2687,9381,6327
43246,2628,898,9110,10934
43247,2562,2095,6964,22815
43248,3989,2140,9896,19052
43249,2609,242,13507,7476
43250,5592,444,9147,1772
43251,1,208,2793,9923
43252,3596,2758,8054,8569
43253,1819,1921,11696,6522
43254,1,3042,13357,1379
43255,1,2562,11178,15123
43256,3101,3083,13668,3962
43257,3040,588,7486,3239
43258,1,1685,32,10225
43259,2640,2581,7249,6646
43260,4094,2252,9329,6067
43261,981,2743,9329,4233
43262,234,1261,6176,21556
43263,3910,2352,9725,13612
